id,scrimId,event_type,match_time,round_number,capturing_team,team_1_score,team_2_score,objective_index,control_team_1_progress,control_team_2_progress,match_time_remaining,MapDataId
630,104,round_end,257.84,1,T_8c03018b,0,1,2,59.11,100,0,336
631,104,round_end,486.43,2,T_8c03018b,1,1,1,100,30.71,0,336
632,104,round_end,786.69,3,T_8c03018b,2,1,0,100,99.99,0,336
633,104,round_end,786.69,3,T_8c03018b,2,1,0,100,99.99,0,336
634,104,round_end,492.23,1,T_a02bf5e9,0,2,2,0,0,0,337
635,104,round_end,735.6,2,T_5568bd9d,3,3,3,0,0,236.5,337
636,104,round_end,735.6,2,T_5568bd9d,3,3,3,0,0,236.5,337
637,104,round_end,675.3,1,T_a02bf5e9,0,0,0,0,0,0,338
638,104,round_end,240.04,1,T_a02bf5e9,0,0,0,0,0,0,339
639,104,round_end,559.19,2,T_5568bd9d,3,3,3,0,0,161.08,339
640,104,round_end,559.19,2,T_5568bd9d,3,3,3,0,0,161.08,339
641,104,round_end,999.5,6,T_a02bf5e9,2,3,0,0,0,40,340
642,105,round_end,242.26,1,T_8c03018b,0,1,2,66.95,100,0,341
643,105,round_end,469.71,2,T_8c03018b,0,2,0,43.05,100,0,341
644,105,round_end,764.96,3,T_8c03018b,0,3,1,80.15,100,0,341
645,105,round_end,501.46,1,T_a02bf5e9,0,2,2,0,0,0,342
646,105,round_end,870.75,2,T_5568bd9d,3,3,3,0,0,110.52,342
647,105,round_end,870.75,2,T_5568bd9d,3,3,3,0,0,110.52,342
648,105,round_end,1061.96,6,T_a02bf5e9,1,4,4,0,0,40,343
649,105,round_end,716.73,1,T_a02bf5e9,0,0,0,0,0,0,344
650,105,round_end,396.84,1,T_a02bf5e9,0,1,1,0,0,0,345
651,105,round_end,802.65,2,T_5568bd9d,3,3,3,0,0,74.1,345
652,105,round_end,802.65,2,T_5568bd9d,3,3,3,0,0,74.1,345
668,34,round_end,860.99,6,T_a02bf5e9,4,1,3,0,0,40,353
669,107,round_end,305.9,1,T_8c03018b,1,0,1,100,96.5,0,354
670,107,round_end,590.36,2,T_8c03018b,2,0,0,100,77.32,0,354
671,107,round_end,880.6,3,T_8c03018b,2,1,2,90.07,100,0,354
672,107,round_end,880.6,3,T_8c03018b,2,1,2,90.07,100,0,354
673,107,round_end,798.66,6,T_a02bf5e9,2,3,0,0,0,40,355
674,107,round_end,390.14,1,T_a02bf5e9,0,1,1,0,0,0,356
675,107,round_end,667.14,2,T_5568bd9d,3,3,3,0,0,202.94,356
676,107,round_end,667.14,2,T_5568bd9d,3,3,3,0,0,202.94,356
677,107,round_end,182.22,1,T_8c03018b,0,1,1,0,100,0,358
678,107,round_end,477.89,2,T_8c03018b,0,2,2,99.99,100,0,358
679,107,round_end,769.02,3,T_8c03018b,1,2,0,100,70.32,0,358
680,107,round_end,769.02,3,T_8c03018b,1,2,0,100,70.32,0,358
681,108,round_end,297.42,1,T_8c03018b,0,1,0,97.36,100,0,359
682,108,round_end,617.31,2,T_8c03018b,0,2,2,99.99,100,0,359
683,108,round_end,828.1,3,T_8c03018b,1,2,1,100,46.44,0,359
684,108,round_end,828.1,3,T_8c03018b,1,2,1,100,46.44,0,359
685,108,round_end,480.21,1,T_01659e9a,0,2,2,0,0,0,360
686,108,round_end,793.81,2,T_7f8fc438,3,3,3,0,0,166.25,360
687,108,round_end,793.81,2,T_7f8fc438,3,3,3,0,0,166.25,360
697,109,round_end,600.17,1,T_a02bf5e9,0,0,0,0,0,0,367
701,111,round_end,227.47,1,T_8c03018b,1,0,1,100,41.19,0,369
702,112,round_end,192.24,1,T_8c03018b,1,0,2,100,0,0,370
703,112,round_end,486.08,2,T_8c03018b,2,0,0,100,99.99,0,370
704,112,round_end,660.03,3,T_8c03018b,3,0,1,100,0,0,370
705,112,round_end,378.05,1,T_a02bf5e9,0,3,3,0,0,102.09,371
706,112,round_end,680.78,2,T_5568bd9d,0,3,0,0,0,0,371
707,112,round_end,995.53,6,T_a02bf5e9,4,1,0,0,0,40,372
708,112,round_end,312.38,1,T_a02bf5e9,0,3,3,0,0,167.72,373
709,112,round_end,816.99,2,T_5568bd9d,3,3,3,0,0,0,373
710,112,round_end,630.33,1,T_a02bf5e9,0,0,0,0,0,0,374
711,112,round_end,252,1,T_8c03018b,0,1,0,61.31,100,0,375
712,112,round_end,567.84,2,T_8c03018b,0,2,1,99.99,100,0,375
713,112,round_end,896.97,3,T_8c03018b,0,3,2,99.99,100,0,375
714,113,round_end,182.13,1,T_8c03018b,1,0,1,100,0,0,376
715,113,round_end,391.56,2,T_8c03018b,2,0,0,100,15.21,0,376
716,113,round_end,653.38,3,T_8c03018b,3,0,2,100,65.13,0,376
717,113,round_end,989.41,6,T_504e1cd5,4,1,1,0,0,40,378
718,113,round_end,638.89,1,T_504e1cd5,0,0,0,0,0,0,379
719,113,round_end,495.97,1,T_504e1cd5,0,2,2,0,0,0,380
720,113,round_end,953.29,2,T_7f8fc438,3,3,3,0,0,22.44,380
721,113,round_end,953.29,2,T_7f8fc438,3,3,3,0,0,22.44,380
722,113,round_end,490.1,1,T_504e1cd5,0,3,3,0,0,0,384
723,113,round_end,917.01,2,T_7f8fc438,3,3,3,0,0,52.88,384
724,114,round_end,287.17,1,T_8c03018b,1,0,0,100,76.01,0,385
725,114,round_end,638.26,2,T_8c03018b,1,1,1,99.99,100,0,385
726,114,round_end,854.6,3,T_8c03018b,2,1,2,100,35.75,0,385
727,114,round_end,854.6,3,T_8c03018b,2,1,2,100,35.75,0,385
728,114,round_end,395.97,1,T_92ddd88e,0,1,1,0,0,0,386
729,114,round_end,875.88,2,T_7f8fc438,2,3,2,0,0,0,386
730,114,round_end,600.17,1,T_92ddd88e,0,0,0,0,0,0,387
731,114,round_end,925.13,5,T_92ddd88e,0,5,4,99.99,100,0,388
732,114,round_end,413.4,1,T_92ddd88e,0,1,1,0,0,0,389
733,114,round_end,835.35,2,T_7f8fc438,3,3,3,0,0,57.9,389
734,114,round_end,835.35,2,T_7f8fc438,3,3,3,0,0,57.9,389
735,114,round_end,322.19,1,T_8c03018b,1,0,2,100,99.99,0,390
736,114,round_end,521.24,2,T_8c03018b,2,0,1,100,14.09,0,390
737,114,round_end,812.83,3,T_8c03018b,2,1,0,87.99,100,0,390
738,114,round_end,812.83,3,T_8c03018b,2,1,0,87.99,100,0,390
739,115,round_end,253.52,1,T_8c03018b,1,0,1,100,62.03,0,391
740,115,round_end,569.59,2,T_8c03018b,2,0,0,100,90.68,0,391
741,115,round_end,808.89,3,T_8c03018b,3,0,2,100,54.33,0,391
742,115,round_end,499.65,1,T_a02bf5e9,0,3,3,0,0,0,392
743,115,round_end,984.69,2,T_5568bd9d,3,3,3,0,0,3.01,392
744,115,round_end,945.71,6,T_a02bf5e9,3,2,1,0,0,40,393
745,115,round_end,502.61,1,T_a02bf5e9,0,2,2,0,0,0,394
746,115,round_end,982.35,2,T_5568bd9d,2,3,2,0,0,0,394
747,115,round_end,688.42,1,T_a02bf5e9,0,0,0,0,0,0,395
748,116,round_end,210.12,1,T_8c03018b,1,0,2,100,19.81,0,396
749,116,round_end,579.95,2,T_8c03018b,1,1,0,99.99,100,0,396
750,116,round_end,813.21,3,T_8c03018b,1,2,1,20.73,100,0,396
751,116,round_end,813.21,3,T_8c03018b,1,2,1,20.73,100,0,396
752,116,round_end,770.49,5,T_a02bf5e9,5,0,3,100,0,0,398
753,116,round_end,395.13,1,T_a02bf5e9,0,1,1,0,0,0,399
754,116,round_end,820.43,2,T_5568bd9d,1,3,1,0,0,0,399
755,117,round_end,271.91,1,T_8c03018b,0,1,1,56.64,100,0,400
756,117,round_end,490.53,2,T_8c03018b,0,2,0,39.01,100,0,400
757,117,round_end,713.65,3,T_8c03018b,1,2,2,100,28.96,0,400
758,117,round_end,713.65,3,T_8c03018b,1,2,2,100,28.96,0,400
759,117,round_end,501.29,1,T_a02bf5e9,0,2,2,0,0,0,401
760,117,round_end,986.84,2,T_5568bd9d,2,3,2,0,0,0,401
761,117,round_end,866.18,6,T_a02bf5e9,3,2,0,0,0,40,402
762,117,round_end,513.05,1,T_a02bf5e9,0,3,3,0,0,0,403
763,117,round_end,905.28,2,T_5568bd9d,3,3,3,0,0,87.56,403
764,117,round_end,611.28,1,T_a02bf5e9,0,0,0,0,0,0,404
765,117,round_end,156.08,1,T_8c03018b,1,0,2,100,0,0,406
766,117,round_end,462.33,2,T_8c03018b,1,1,1,99.99,100,0,406
767,117,round_end,676.47,3,T_8c03018b,1,2,0,17.09,100,0,406
768,117,round_end,676.47,3,T_8c03018b,1,2,0,17.09,100,0,406
771,125,round_end,251.8,1,T_8c03018b,1,0,1,100,57.49,0,408
772,125,round_end,511.36,2,T_8c03018b,1,1,2,60.62,100,0,408
773,125,round_end,677.26,3,T_8c03018b,1,2,0,0,100,0,408
774,125,round_end,677.26,3,T_8c03018b,1,2,0,0,100,0,408
775,125,round_end,498.52,1,T_a02bf5e9,0,3,3,0,0,0,409
776,125,round_end,744.02,2,T_5568bd9d,3,3,3,0,0,234.39,409
777,125,round_end,938.31,6,T_a02bf5e9,2,3,0,0,0,40,410
781,125,round_end,621.76,1,T_a02bf5e9,0,0,0,0,0,0,412
782,125,round_end,289.75,1,T_8c03018b,0,1,1,97.12,100,0,413
783,125,round_end,540.5,2,T_8c03018b,0,2,0,77.51,100,0,413
784,125,round_end,811.68,3,T_8c03018b,1,2,2,100,49.8,0,413
785,125,round_end,811.68,3,T_8c03018b,1,2,2,100,49.8,0,413
790,127,round_end,211.68,1,T_8c03018b,1,0,0,100,0,0,415
791,127,round_end,486.57,2,T_8c03018b,2,0,2,100,76.13,0,415
792,127,round_end,721.46,3,T_8c03018b,3,0,1,100,40.59,0,415
793,127,round_end,422.68,1,T_a02bf5e9,0,1,1,0,0,0,416
794,127,round_end,908.54,2,T_5568bd9d,3,3,3,0,0,0,416
795,127,round_end,908.54,2,T_5568bd9d,3,3,3,0,0,0,416
796,127,round_end,840.28,6,T_a02bf5e9,3,2,1,0,0,40,417
797,127,round_end,428.07,1,T_a02bf5e9,0,1,1,0,0,0,418
798,127,round_end,918.19,2,T_5568bd9d,3,3,3,0,0,0,418
799,127,round_end,918.19,2,T_5568bd9d,3,3,3,0,0,0,418
801,127,round_end,167.83,1,T_8c03018b,0,1,1,0,100,0,420
802,127,round_end,450.24,2,T_8c03018b,1,1,2,100,75.63,0,420
803,127,round_end,731.35,3,T_8c03018b,1,2,0,90.21,100,0,420
804,127,round_end,731.35,3,T_8c03018b,1,2,0,90.21,100,0,420
824,129,round_end,287.41,1,T_8c03018b,0,1,2,81.16,100,0,429
825,129,round_end,542.49,2,T_8c03018b,0,2,1,70.47,100,0,429
826,129,round_end,868.2,3,T_8c03018b,1,2,0,100,99.99,0,429
827,129,round_end,868.2,3,T_8c03018b,1,2,0,100,99.99,0,429
828,129,round_end,312.42,1,T_a02bf5e9,0,3,3,0,0,167.69,430
829,129,round_end,797.45,2,T_5568bd9d,2,3,2,0,0,0,430
830,129,round_end,840.51,6,T_a02bf5e9,3,2,1,0,0,40,431
831,129,round_end,385.86,1,T_a02bf5e9,0,3,3,0,0,94.28,432
832,129,round_end,870.69,2,T_5568bd9d,2,3,2,0,0,0,432
833,129,round_end,617.2,1,T_a02bf5e9,0,0,0,0,0,0,433
842,131,round_end,248.22,1,T_8c03018b,1,0,0,100,69.89,0,436
843,131,round_end,529.5,2,T_8c03018b,1,1,2,94.42,100,0,436
844,131,round_end,805.91,3,T_8c03018b,1,2,1,83.24,100,0,436
845,131,round_end,805.91,3,T_8c03018b,1,2,1,83.24,100,0,436
846,131,round_end,260.33,1,T_a02bf5e9,0,0,0,0,0,0,437
847,131,round_end,719.61,2,T_5568bd9d,3,3,3,0,0,20.84,437
848,131,round_end,719.61,2,T_5568bd9d,3,3,3,0,0,20.84,437
849,131,round_end,883.13,6,T_a02bf5e9,2,3,4,0,0,40,438
850,131,round_end,502.9,1,T_a02bf5e9,0,2,2,0,0,0,439
851,131,round_end,828.45,2,T_5568bd9d,3,3,3,0,0,154.28,439
852,131,round_end,828.45,2,T_5568bd9d,3,3,3,0,0,154.28,439
853,131,round_end,401.92,1,T_a02bf5e9,0,1,1,0,0,0,440
854,131,round_end,906.03,2,T_5568bd9d,2,3,2,0,0,0,440
855,132,round_end,221.62,1,T_8c03018b,0,1,1,48.48,100,0,441
856,132,round_end,492.26,2,T_8c03018b,1,1,2,100,79.24,0,441
857,132,round_end,785.61,3,T_8c03018b,2,1,0,100,65.71,0,441
858,132,round_end,785.61,3,T_8c03018b,2,1,0,100,65.71,0,441
859,132,round_end,422.52,1,T_5c394d50,0,1,1,0,0,0,442
860,132,round_end,839.5,2,T_7f8fc438,1,3,1,0,0,0,442
861,132,round_end,538.04,1,T_5c394d50,0,0,0,0,0,62.17,443
862,132,round_end,882.15,5,T_5c394d50,5,0,1,100,58.24,0,444
863,132,round_end,411.61,1,T_5c394d50,0,1,1,0,0,0,445
864,132,round_end,761.23,2,T_7f8fc438,3,3,3,0,0,130.28,445
865,132,round_end,761.23,2,T_7f8fc438,3,3,3,0,0,130.28,445
866,133,round_end,165.93,1,T_8c03018b,0,1,2,0,100,0,446
867,133,round_end,403.67,2,T_8c03018b,0,2,1,41.85,100,0,446
868,133,round_end,665.53,3,T_8c03018b,1,2,0,100,51.32,0,446
869,133,round_end,665.53,3,T_8c03018b,1,2,0,100,51.32,0,446
870,133,round_end,262.27,1,T_a02bf5e9,0,0,0,0,0,0,447
871,133,round_end,695.78,2,T_5568bd9d,3,3,3,0,0,46.52,447
872,133,round_end,695.78,2,T_5568bd9d,3,3,3,0,0,46.52,447
874,133,round_end,674.16,1,T_a02bf5e9,0,0,0,0,0,0,449
875,133,round_end,240.04,1,T_a02bf5e9,0,0,0,0,0,0,450
876,133,round_end,654.37,2,T_5568bd9d,3,3,3,0,0,65.84,450
877,133,round_end,654.37,2,T_5568bd9d,3,3,3,0,0,65.84,450
878,133,round_end,285.99,1,T_8c03018b,0,1,1,92.93,100,0,451
879,133,round_end,488.77,2,T_8c03018b,1,1,2,100,0,0,451
880,133,round_end,816.55,3,T_8c03018b,2,1,0,100,91.76,0,451
881,133,round_end,816.55,3,T_8c03018b,2,1,0,100,91.76,0,451
882,134,round_end,307.21,1,T_8c03018b,0,1,2,85.48,100,0,452
883,134,round_end,555.35,2,T_8c03018b,0,2,0,47.93,100,0,452
884,134,round_end,910.68,3,T_8c03018b,0,3,1,99.99,100,0,452
885,134,round_end,489.63,1,T_a02bf5e9,0,3,3,0,0,0,453
886,134,round_end,984.49,2,T_5568bd9d,2,3,2,0,0,0,453
887,134,round_end,781.71,6,T_a02bf5e9,2,3,2,0,0,40,454
891,134,round_end,692.21,1,T_a02bf5e9,0,0,0,0,0,0,456
892,134,round_end,273.19,1,T_8c03018b,1,0,2,100,75.37,0,457
893,134,round_end,568.94,2,T_8c03018b,2,0,1,100,62.6,0,457
894,134,round_end,842.44,3,T_8c03018b,3,0,0,100,65.46,0,457
895,135,round_end,859.76,6,T_a02bf5e9,3,2,0,0,0,40,458
899,137,round_end,315.23,1,T_8c03018b,0,1,2,99.99,100,0,460
900,137,round_end,494.1,2,T_8c03018b,0,2,0,0,100,0,460
901,137,round_end,674.42,3,T_8c03018b,0,3,1,0,100,0,460
902,137,round_end,245.8,1,T_e10c87f5,0,0,0,0,0,0,461
903,137,round_end,532.49,2,T_8e0805e1,3,3,3,0,0,193.48,461
904,137,round_end,532.49,2,T_8e0805e1,3,3,3,0,0,193.48,461
905,137,round_end,891.24,6,T_e10c87f5,4,1,4,0,0,40,462
906,137,round_end,480.11,1,T_e10c87f5,0,2,2,0,0,0,463
907,137,round_end,752.23,2,T_8e0805e1,3,3,3,0,0,207.74,463
908,137,round_end,752.23,2,T_8e0805e1,3,3,3,0,0,207.74,463
909,137,round_end,626.85,1,T_e10c87f5,0,0,0,0,0,0,464
910,137,round_end,308.46,1,T_8c03018b,1,0,1,100,99.99,0,465
911,137,round_end,597.5,2,T_8c03018b,2,0,0,100,77.47,0,465
916,135,round_end,552.04,1,T_a02bf5e9,0,2,2,0,0,0,467
917,135,round_end,1054.22,2,T_5568bd9d,2,3,2,0,0,0,467
918,135,round_end,733.87,1,T_a02bf5e9,0,0,0,0,0,0,468
919,135,round_end,245.05,1,T_a02bf5e9,0,0,0,0,0,0,469
920,135,round_end,768.24,2,T_5568bd9d,2,3,2,0,0,0,469
921,135,round_end,286.81,1,T_8c03018b,0,1,1,64.88,100,0,470
922,135,round_end,628.55,2,T_8c03018b,1,1,2,100,99.99,0,470
923,135,round_end,915.06,3,T_8c03018b,1,2,0,85.97,100,0,470
924,135,round_end,915.06,3,T_8c03018b,1,2,0,85.97,100,0,470
925,139,round_end,610.76,1,T_326e943d,0,0,0,0,0,0,471
926,139,round_end,941.48,6,T_326e943d,3,2,4,0,0,40,472
942,141,round_end,168.73,1,T_8c03018b,0,1,0,0,100,0,480
943,141,round_end,444.29,2,T_8c03018b,1,1,2,100,69.35,0,480
944,141,round_end,772.94,3,T_8c03018b,2,1,1,100,99.99,0,480
945,141,round_end,772.94,3,T_8c03018b,2,1,1,100,99.99,0,480
946,141,round_end,414.34,1,T_a02bf5e9,0,1,1,0,0,0,481
947,141,round_end,661.41,2,T_5568bd9d,0,3,0,0,0,0,481
948,141,round_end,813.85,5,T_a02bf5e9,0,5,4,64.43,100,0,482
949,141,round_end,413.78,1,T_a02bf5e9,0,3,3,0,0,66.34,483
950,141,round_end,899.08,2,T_5568bd9d,2,3,2,0,0,0,483
951,141,round_end,691.24,1,T_a02bf5e9,0,0,0,0,0,0,484
952,141,round_end,210.15,1,T_8c03018b,0,1,2,23.67,100,0,485
953,141,round_end,427.46,2,T_8c03018b,1,1,0,100,35.09,0,485
954,141,round_end,601.93,3,T_8c03018b,2,1,1,100,0,0,485
955,141,round_end,601.93,3,T_8c03018b,2,1,1,100,0,0,485
977,146,round_end,345.98,1,T_8c03018b,0,1,2,99.99,100,0,500
978,146,round_end,551.27,2,T_8c03018b,1,1,1,100,0,0,500
979,146,round_end,810.66,3,T_8c03018b,1,2,0,40.32,100,0,500
980,146,round_end,810.66,3,T_8c03018b,1,2,0,40.32,100,0,500
981,146,round_end,412.53,1,T_a02bf5e9,0,3,3,0,0,67.64,502
982,146,round_end,814.23,2,T_5568bd9d,1,3,1,0,0,0,502
983,146,round_end,631.26,1,T_a02bf5e9,0,0,0,0,0,0,503
984,146,round_end,814.21,5,T_a02bf5e9,0,5,2,29.32,100,0,504
985,146,round_end,485.68,1,T_a02bf5e9,0,3,3,0,0,0,505
986,146,round_end,936.07,2,T_5568bd9d,3,3,3,0,0,29.42,505
1021,153,round_end,225.59,1,T_8c03018b,1,0,1,100,28.43,0,519
1022,153,round_end,425.04,2,T_8c03018b,1,1,2,19.01,100,0,519
1023,153,round_end,695.83,3,T_8c03018b,1,2,0,49.88,100,0,519
1024,153,round_end,695.83,3,T_8c03018b,1,2,0,49.88,100,0,519
1025,153,round_end,415.99,1,T_a02bf5e9,0,1,1,0,0,0,520
1026,153,round_end,919.15,2,T_5568bd9d,2,3,2,0,0,0,520
1028,153,round_end,240.04,1,T_a02bf5e9,0,0,0,0,0,0,522
1029,153,round_end,574.59,2,T_5568bd9d,3,3,3,0,0,145.58,522
1030,153,round_end,574.59,2,T_5568bd9d,3,3,3,0,0,145.58,522
1031,153,round_end,250.62,1,T_a02bf5e9,0,0,0,0,0,349.43,523
1032,153,round_end,309.14,1,T_8c03018b,0,1,2,67.92,100,0,524
1033,153,round_end,620.61,2,T_8c03018b,0,2,0,99.99,100,0,524
1034,153,round_end,901.82,3,T_8c03018b,0,3,1,45.56,100,0,524
1065,156,round_end,279.38,1,T_8c03018b,0,1,0,73.96,100,0,540
1066,156,round_end,540.3,2,T_8c03018b,1,1,1,100,77.52,0,540
1067,156,round_end,822.45,3,T_8c03018b,2,1,2,100,80.48,0,540
1068,156,round_end,822.45,3,T_8c03018b,2,1,2,100,80.48,0,540
1069,156,round_end,485.27,1,T_6245d371,0,2,2,0,0,0,541
1070,156,round_end,985.2,2,T_b16cd221,2,3,2,0,0,0,541
1071,156,round_end,600.18,1,T_6245d371,0,0,0,0,0,0,542
1072,156,round_end,834.96,6,T_6245d371,3,2,1,0,0,40,543
1073,156,round_end,364.12,1,T_6245d371,0,3,3,0,0,116,545
1074,156,round_end,843.99,2,T_b16cd221,2,3,2,0,0,0,545
1083,157,round_end,940.95,6,T_9b28cc4d,2,3,4,0,0,40,554
1084,158,round_end,179.85,1,T_8c03018b,1,0,0,100,0,0,555
1085,158,round_end,434.01,2,T_8c03018b,2,0,1,100,60.73,0,555
1086,158,round_end,724.3,3,T_8c03018b,3,0,2,100,89.97,0,555
1087,158,round_end,390.16,1,T_a02bf5e9,0,1,1,0,0,0,556
1088,158,round_end,869.95,2,T_5568bd9d,2,3,2,0,0,0,556
1089,158,round_end,645,1,T_a02bf5e9,0,0,0,0,0,0,557
1090,158,round_end,859.43,6,T_a02bf5e9,3,2,2,0,0,40,558
1091,158,round_end,265.02,1,T_a02bf5e9,0,0,0,0,0,0,559
1092,158,round_end,695.7,2,T_5568bd9d,3,3,3,0,0,49.42,559
1093,158,round_end,695.7,2,T_5568bd9d,3,3,3,0,0,49.42,559
1094,158,round_end,241.11,1,T_8c03018b,0,1,2,49.88,100,0,560
1095,158,round_end,503.88,2,T_8c03018b,1,1,1,100,78.87,0,560
1096,158,round_end,788.54,3,T_8c03018b,1,2,0,99.99,100,0,560
1097,158,round_end,788.54,3,T_8c03018b,1,2,0,99.99,100,0,560
1098,158,round_end,214.4,1,T_8c03018b,1,0,1,100,32.12,0,561
1099,158,round_end,491.56,2,T_8c03018b,1,1,0,81.33,100,0,561
1100,158,round_end,788.66,3,T_8c03018b,2,1,2,100,98.66,0,561
1101,158,round_end,788.66,3,T_8c03018b,2,1,2,100,98.66,0,561
1102,159,round_end,808.73,6,T_15eee8e2,2,3,3,0,0,40,562
1103,159,round_end,480.23,1,T_15eee8e2,0,2,2,0,0,0,563
1104,159,round_end,882.79,2,T_d0a9a53d,1,3,1,0,0,0,563
1108,160,round_end,294.31,1,T_8c03018b,0,1,2,99.99,100,0,566
1109,160,round_end,543.71,2,T_8c03018b,1,1,1,100,73.28,0,566
1110,160,round_end,830.64,3,T_8c03018b,1,2,0,87.8,100,0,566
1111,160,round_end,830.64,3,T_8c03018b,1,2,0,87.8,100,0,566
1122,163,round_end,840.71,6,T_b97bd774,3,2,1,0,0,40,574
1123,163,round_end,631.15,1,T_b97bd774,0,0,0,0,0,0,575
1124,164,round_end,217.77,1,T_8c03018b,1,0,2,100,40.88,0,577
1125,164,round_end,421.09,2,T_8c03018b,1,1,0,27.77,100,0,577
1126,164,round_end,645.73,3,T_8c03018b,1,2,1,55.39,100,0,577
1127,164,round_end,645.73,3,T_8c03018b,1,2,1,55.39,100,0,577
1128,164,round_end,644.9,5,T_270d1832,0,5,4,61.9,100,0,578
1129,164,round_end,296.39,1,T_8c03018b,0,1,2,83.91,100,0,579
1130,164,round_end,577.67,2,T_8c03018b,0,2,0,58.69,100,0,579
1131,164,round_end,853.83,3,T_8c03018b,0,3,1,83.31,100,0,579
1132,164,round_end,379.89,1,T_270d1832,0,3,3,0,0,100.25,580
1133,164,round_end,640.47,2,T_7f8fc438,0,3,0,0,0,0,580
1134,164,round_end,678.25,1,T_270d1832,0,0,0,0,0,0,581
1135,164,round_end,401.37,1,T_270d1832,0,3,3,0,0,78.78,582
1136,164,round_end,778.48,2,T_7f8fc438,3,3,3,0,0,102.81,582
1139,171,round_end,894.25,6,T_ec64cb45,2,3,2,0,0,40,589
1140,171,round_end,507.28,1,T_ec64cb45,0,2,2,0,0,0,590
1141,171,round_end,1020.52,2,T_b733c15a,2,3,2,0,0,0,590
1142,163,round_end,458.79,1,T_b97bd774,0,3,3,0,0,21.4,591
1143,163,round_end,969.33,2,T_9b28cc4d,3,3,3,0,0,0,591
1144,172,round_end,234.37,1,T_8c03018b,1,0,0,100,37,0,592
1145,172,round_end,508.57,2,T_8c03018b,1,1,1,53.91,100,0,592
1146,172,round_end,760.6,3,T_8c03018b,1,2,2,62.85,100,0,592
1147,172,round_end,760.6,3,T_8c03018b,1,2,2,62.85,100,0,592
1151,172,round_end,871.76,6,T_a02bf5e9,1,4,3,0,0,40,595
1152,172,round_end,461.95,1,T_a02bf5e9,0,3,3,0,0,28.75,596
1153,172,round_end,714.83,2,T_5568bd9d,0,3,0,0,0,0,596
1161,176,round_end,164.98,1,T_8c03018b,0,1,2,0,100,0,599
1162,176,round_end,347.32,2,T_8c03018b,0,2,1,0,100,0,599
1163,176,round_end,556.7,3,T_8c03018b,0,3,0,0,100,0,599
1164,176,round_end,271.12,1,T_a02bf5e9,0,3,3,0,0,208.95,600
1165,176,round_end,751.12,2,T_5568bd9d,2,3,2,0,0,0,600
1166,176,round_end,799.14,6,T_a02bf5e9,3,2,3,0,0,40,601
1167,176,round_end,432.21,1,T_a02bf5e9,0,3,3,0,0,47.9,602
1168,176,round_end,822.09,2,T_5568bd9d,1,3,1,0,0,0,602
1169,176,round_end,799.14,6,T_a02bf5e9,3,2,3,0,0,40,603
1184,178,round_end,254.28,1,T_8c03018b,1,0,2,100,57.08,0,610
1185,178,round_end,443.05,2,T_8c03018b,2,0,1,100,11.92,0,610
1186,178,round_end,681.4,3,T_8c03018b,2,1,0,66.09,100,0,610
1187,178,round_end,681.4,3,T_8c03018b,2,1,0,66.09,100,0,610
1188,178,round_end,421.06,1,T_f87f7ea4,0,1,1,0,0,0,611
1189,178,round_end,916.8,2,T_7f8fc438,3,3,3,0,0,0,611
1190,178,round_end,916.8,2,T_7f8fc438,3,3,3,0,0,0,611
1191,178,round_end,629.02,1,T_f87f7ea4,0,0,0,0,0,0,612
1192,178,round_end,934.04,6,T_f87f7ea4,2,3,3,0,0,40,613
1193,177,round_end,627.22,1,T_a02bf5e9,0,0,0,0,0,0,614
1194,177,round_end,192.5,1,T_8c03018b,1,0,2,100,18.88,0,615
1195,177,round_end,462.79,2,T_8c03018b,2,0,1,100,80.76,0,615
1196,177,round_end,726.79,3,T_8c03018b,2,1,0,51.99,100,0,615
1197,177,round_end,726.79,3,T_8c03018b,2,1,0,51.99,100,0,615
1198,180,round_end,211.72,1,T_8c03018b,1,0,2,100,44,0,617
1199,180,round_end,481.95,2,T_8c03018b,1,1,0,76.01,100,0,617
1200,180,round_end,713.31,3,T_8c03018b,2,1,1,100,29.27,0,617
1201,180,round_end,713.31,3,T_8c03018b,2,1,1,100,29.27,0,617
1202,180,round_end,393.12,1,T_a02bf5e9,0,1,1,0,0,0,618
1203,180,round_end,665.84,2,T_5568bd9d,3,3,3,0,0,207.29,618
1204,180,round_end,665.84,2,T_5568bd9d,3,3,3,0,0,207.29,618
1205,180,round_end,906.62,6,T_a02bf5e9,2,3,0,0,0,40,619
1206,180,round_end,534.8,1,T_a02bf5e9,0,2,2,0,0,0,620
1207,180,round_end,1017.87,2,T_5568bd9d,2,3,2,0,0,0,620
1208,180,round_end,659.18,1,T_a02bf5e9,0,0,0,0,0,0,621
1211,181,round_end,245.05,1,T_a02bf5e9,0,0,0,0,0,0,623
1212,181,round_end,485.27,2,T_5568bd9d,0,3,0,0,0,0,623
1213,181,round_end,947.53,6,T_a02bf5e9,2,3,3,0,0,40,624
1214,181,round_end,514.51,1,T_a02bf5e9,0,3,3,0,0,0,625
1215,181,round_end,955.17,2,T_5568bd9d,1,3,1,0,0,0,625
1216,181,round_end,600.15,1,T_a02bf5e9,0,0,0,0,0,0,626
1217,181,round_end,254.38,1,T_8c03018b,1,0,1,100,40.68,0,627
1218,181,round_end,464.84,2,T_8c03018b,1,1,0,32.55,100,0,627
1219,181,round_end,683.94,3,T_8c03018b,1,2,2,28.07,100,0,627
